batter,game_year,WH,AB,IABA
596748.0,2018.0,607.0,422,1.438388625592417
598265.0,2015.0,291.0,215,1.3534883720930233
598265.0,2016.0,727.0,563,1.2912966252220248
598265.0,2017.0,565.0,474,1.1919831223628692
598265.0,2018.0,590.0,501,1.1776447105788423
600301.0,2017.0,269.0,256,1.05078125
600524.0,2018.0,314.0,235,1.3361702127659574
600869.0,2018.0,533.0,532,1.0018796992481203
605113.0,2015.0,443.0,410,1.0804878048780489
605113.0,2016.0,333.0,278,1.1978417266187051
605113.0,2018.0,582.0,499,1.1663326653306614
605119.0,2018.0,756.0,574,1.3170731707317074
605125.0,2015.0,524.0,415,1.2626506024096384
605131.0,2017.0,383.0,258,1.4844961240310077
605131.0,2018.0,215.0,220,0.9772727272727273
605137.0,2017.0,682.0,540,1.262962962962963
605137.0,2018.0,650.0,492,1.3211382113821137
605141.0,2015.0,779.0,584,1.3339041095890412
605141.0,2016.0,909.0,673,1.3506686478454681
605141.0,2017.0,754.0,618,1.220064724919094
605141.0,2018.0,837.0,564,1.4840425531914894
605412.0,2015.0,561.0,376,1.4920212765957446
605412.0,2016.0,513.0,465,1.103225806451613
605412.0,2017.0,658.0,497,1.323943661971831
605412.0,2018.0,374.0,343,1.0903790087463556
605480.0,2017.0,324.0,251,1.2908366533864541
605480.0,2018.0,694.0,471,1.473460721868365
605486.0,2015.0,380.0,298,1.2751677852348993
605486.0,2017.0,585.0,430,1.3604651162790697
605486.0,2018.0,337.0,286,1.1783216783216783
605512.0,2015.0,347.0,296,1.1722972972972974
605548.0,2017.0,376.0,297,1.265993265993266
606115.0,2017.0,676.0,499,1.3547094188376754
606115.0,2018.0,433.0,371,1.1671159029649596
606192.0,2018.0,579.0,466,1.242489270386266
606299.0,2016.0,341.0,235,1.451063829787234
606299.0,2017.0,612.0,481,1.2723492723492724
606299.0,2018.0,826.0,622,1.3279742765273312
606466.0,2015.0,269.0,216,1.2453703703703705
606466.0,2016.0,574.0,426,1.3474178403755868
606466.0,2017.0,334.0,240,1.3916666666666666
606466.0,2018.0,640.0,503,1.2723658051689861
607043.0,2018.0,568.0,423,1.342789598108747
607054.0,2015.0,600.0,521,1.1516314779270633
607054.0,2016.0,402.0,339,1.1858407079646018
607054.0,2018.0,230.0,203,1.1330049261083743
607208.0,2016.0,473.0,322,1.468944099378882
607208.0,2017.0,520.0,429,1.2121212121212122
607208.0,2018.0,817.0,652,1.2530674846625767
607345.0,2017.0,380.0,276,1.3768115942028984
607387.0,2016.0,272.0,241,1.1286307053941909
607680.0,2015.0,850.0,618,1.3754045307443366
607680.0,2016.0,742.0,564,1.3156028368794326
607680.0,2017.0,717.0,568,1.2623239436619718
607680.0,2018.0,609.0,501,1.215568862275449
608061.0,2017.0,308.0,209,1.4736842105263157
608070.0,2015.0,302.0,307,0.9837133550488599
608070.0,2016.0,904.0,605,1.4942148760330578
608070.0,2017.0,862.0,600,1.4366666666666668
608070.0,2018.0,683.0,571,1.1961471103327495
608324.0,2017.0,824.0,620,1.3290322580645162
608324.0,2018.0,825.0,607,1.3591433278418452
608336.0,2017.0,422.0,441,0.9569160997732427
608336.0,2018.0,500.0,490,1.0204081632653061
608365.0,2015.0,565.0,475,1.1894736842105262
608365.0,2016.0,663.0,572,1.1590909090909092
608365.0,2017.0,428.0,378,1.1322751322751323
608365.0,2018.0,531.0,410,1.2951219512195122
608369.0,2016.0,882.0,657,1.3424657534246576
608369.0,2017.0,718.0,569,1.2618629173989455
608384.0,2017.0,432.0,305,1.4163934426229507
608384.0,2018.0,522.0,401,1.3017456359102244
608385.0,2018.0,404.0,275,1.469090909090909
608577.0,2016.0,640.0,514,1.245136186770428
608577.0,2017.0,606.0,549,1.1038251366120218
608577.0,2018.0,612.0,482,1.2697095435684647
608597.0,2018.0,473.0,381,1.2414698162729658
608654.0,2018.0,249.0,213,1.1690140845070423
608671.0,2016.0,335.0,328,1.021341463414634
608671.0,2018.0,401.0,326,1.2300613496932515
608700.0,2015.0,244.0,221,1.1040723981900453
608700.0,2018.0,269.0,230,1.1695652173913043
609275.0,2018.0,402.0,272,1.4779411764705883
609280.0,2018.0,835.0,573,1.4572425828970332
611177.0,2016.0,672.0,521,1.289827255278311
614177.0,2018.0,340.0,256,1.328125
621002.0,2017.0,231.0,217,1.064516129032258
621002.0,2018.0,369.0,278,1.3273381294964028
621020.0,2017.0,630.0,475,1.3263157894736841
621020.0,2018.0,636.0,467,1.3618843683083512
621035.0,2017.0,746.0,559,1.334525939177102
621035.0,2018.0,680.0,545,1.2477064220183487
621043.0,2015.0,524.0,404,1.297029702970297
621043.0,2016.0,699.0,558,1.2526881720430108
621043.0,2017.0,701.0,486,1.4423868312757202
621043.0,2018.0,485.0,425,1.1411764705882352
621311.0,2016.0,290.0,217,1.336405529953917
621311.0,2018.0,346.0,256,1.3515625
621439.0,2016.0,341.0,289,1.179930795847751
621439.0,2017.0,546.0,458,1.1921397379912664
621446.0,2018.0,382.0,369,1.0352303523035231
621563.0,2018.0,708.0,481,1.471933471933472
621566.0,2018.0,716.0,563,1.2717584369449377
622110.0,2015.0,781.0,561,1.392156862745098
622110.0,2016.0,371.0,327,1.1345565749235473
622110.0,2018.0,732.0,492,1.4878048780487805
622168.0,2018.0,447.0,289,1.546712802768166
622194.0,2017.0,237.0,215,1.1023255813953488
622534.0,2017.0,566.0,474,1.1940928270042195
622534.0,2018.0,545.0,455,1.1978021978021978
622666.0,2017.0,369.0,234,1.5769230769230769
622666.0,2018.0,641.0,469,1.3667377398720681
622682.0,2018.0,267.0,210,1.2714285714285714
624424.0,2016.0,292.0,299,0.9765886287625418
624424.0,2017.0,457.0,368,1.2418478260869565
624424.0,2018.0,655.0,531,1.2335216572504708
624428.0,2017.0,545.0,390,1.3974358974358974
624428.0,2018.0,412.0,313,1.31629392971246
624577.0,2015.0,302.0,284,1.0633802816901408
624577.0,2016.0,474.0,341,1.3900293255131966
624577.0,2017.0,713.0,540,1.3203703703703704
624577.0,2018.0,643.0,440,1.4613636363636364
624585.0,2015.0,475.0,378,1.2566137566137565
624585.0,2016.0,259.0,239,1.0836820083682008
624585.0,2018.0,274.0,217,1.262672811059908
628329.0,2015.0,351.0,267,1.3146067415730338
628338.0,2017.0,444.0,380,1.168421052631579
628338.0,2018.0,357.0,284,1.2570422535211268
628356.0,2015.0,561.0,399,1.406015037593985
628356.0,2016.0,438.0,311,1.4083601286173633
630111.0,2015.0,473.0,389,1.2159383033419022
630111.0,2016.0,702.0,518,1.3552123552123552
640447.0,2018.0,266.0,214,1.2429906542056075
640461.0,2017.0,336.0,281,1.195729537366548
640461.0,2018.0,374.0,290,1.289655172413793
641313.0,2016.0,437.0,399,1.0952380952380953
641313.0,2017.0,755.0,584,1.292808219178082
641313.0,2018.0,626.0,554,1.1299638989169676
641319.0,2017.0,412.0,297,1.387205387205387
641343.0,2018.0,290.0,318,0.9119496855345912
641355.0,2017.0,680.0,535,1.2710280373831775
641355.0,2018.0,717.0,577,1.24263431542461
641531.0,2018.0,437.0,359,1.2172701949860725
641553.0,2017.0,271.0,299,0.9063545150501672
641553.0,2018.0,520.0,422,1.2322274881516588
641598.0,2018.0,403.0,297,1.3569023569023568
641820.0,2017.0,757.0,530,1.4283018867924528
641820.0,2018.0,641.0,575,1.1147826086956523
642708.0,2018.0,657.0,538,1.221189591078067
642715.0,2018.0,390.0,288,1.3541666666666667
643217.0,2017.0,680.0,561,1.2121212121212122
643217.0,2018.0,805.0,624,1.2900641025641026
643393.0,2018.0,365.0,265,1.3773584905660377
643396.0,2018.0,451.0,350,1.2885714285714285
643446.0,2018.0,337.0,219,1.538812785388128
643603.0,2016.0,288.0,241,1.1950207468879668
643603.0,2018.0,362.0,222,1.6306306306306306
645277.0,2017.0,282.0,216,1.3055555555555556
645277.0,2018.0,809.0,641,1.2620904836193447
646240.0,2017.0,308.0,224,1.375
646240.0,2018.0,616.0,476,1.2941176470588236
648717.0,2015.0,260.0,216,1.2037037037037037
649557.0,2016.0,568.0,401,1.4164588528678304
649557.0,2017.0,315.0,274,1.1496350364963503
649557.0,2018.0,618.0,415,1.489156626506024
650402.0,2018.0,613.0,437,1.402745995423341
656185.0,2018.0,345.0,258,1.3372093023255813
656305.0,2017.0,359.0,284,1.2640845070422535
656305.0,2018.0,721.0,539,1.3376623376623376
656555.0,2018.0,621.0,550,1.1290909090909091
656941.0,2015.0,291.0,255,1.1411764705882352
656941.0,2017.0,387.0,432,0.8958333333333334
656941.0,2018.0,450.0,425,1.0588235294117647
657557.0,2017.0,576.0,406,1.4187192118226601
657557.0,2018.0,545.0,428,1.2733644859813085
660162.0,2018.0,597.0,566,1.0547703180212014
660271.0,2018.0,476.0,323,1.4736842105263157
660670.0,2018.0,585.0,447,1.308724832214765
664023.0,2017.0,443.0,370,1.1972972972972973
664023.0,2018.0,474.0,378,1.253968253968254
664056.0,2018.0,506.0,375,1.3493333333333333
664058.0,2018.0,360.0,282,1.2765957446808511
664068.0,2018.0,518.0,442,1.1719457013574661
665742.0,2018.0,562.0,405,1.3876543209876544
666560.0,2016.0,208.0,212,0.9811320754716981
666971.0,2018.0,329.0,245,1.3428571428571427
