,playerID,yearID,teamID,G,AB,R,H,RBI,BB,HBP,BA,OBP,batter,WH,AB_1-9,IABA,team
772,pillake01,2015,TOR,159,586,76,163,56.0,28,5.0,0.2781569965870307,0.3166397415185784,607680,850.0,618,1.3754045307443366,TOR
773,pillake01,2016,TOR,146,548,59,146,53.0,24,6.0,0.2664233576642336,0.3044982698961938,607680,742.0,564,1.3156028368794326,TOR
774,pillake01,2017,TOR,154,587,72,150,42.0,33,6.0,0.2555366269165247,0.3019169329073482,607680,717.0,568,1.2623239436619718,TOR
775,pillake01,2018,TOR,142,512,65,129,59.0,18,6.0,0.251953125,0.28544776119402987,607680,609.0,501,1.215568862275449,TOR
776,piscost01,2015,SLN,63,233,29,71,39.0,20,1.0,0.30472103004291845,0.36220472440944884,572039,366.0,247,1.4817813765182186,STL
777,piscost01,2016,SLN,153,582,86,159,85.0,51,12.0,0.27319587628865977,0.34418604651162793,572039,774.0,575,1.346086956521739,STL
778,piscost01,2017,SLN,107,341,40,80,39.0,52,5.0,0.23460410557184752,0.3442211055276382,572039,379.0,328,1.1554878048780488,STL
779,piscost01,2018,OAK,151,546,78,146,88.0,42,12.0,0.2673992673992674,0.3333333333333333,572039,721.0,534,1.350187265917603,OAK
780,plaweke01,2015,NYN,73,233,18,51,21.0,17,4.0,0.21888412017167383,0.28346456692913385,608700,244.0,221,1.1040723981900453,NYM
781,plaweke01,2018,NYN,79,238,33,50,30.0,28,9.0,0.21008403361344538,0.31636363636363635,608700,269.0,230,1.1695652173913043,NYM
782,plouftr01,2015,MIN,152,573,74,140,86.0,50,4.0,0.2443280977312391,0.3094098883572568,461858,587.0,566,1.0371024734982333,MIN
783,plouftr01,2016,MIN,84,319,35,83,47.0,19,2.0,0.2601880877742947,0.3058823529411765,461858,388.0,313,1.2396166134185302,MIN
784,polangr01,2015,PIT,153,593,83,152,52.0,55,1.0,0.2563237774030354,0.3204930662557781,570256,682.0,577,1.1819757365684576,PIT
785,polangr01,2016,PIT,144,527,79,136,86.0,53,0.0,0.25806451612903225,0.3258620689655172,570256,648.0,520,1.2461538461538462,PIT
786,polangr01,2017,PIT,108,379,39,95,35.0,27,3.0,0.25065963060686014,0.3056234718826406,570256,454.0,375,1.2106666666666666,PIT
787,polangr01,2018,PIT,130,461,75,117,81.0,61,3.0,0.25379609544468545,0.34476190476190477,570256,509.0,455,1.1186813186813187,PIT
788,polloaj01,2015,ARI,157,609,111,192,76.0,53,2.0,0.31527093596059114,0.37198795180722893,572041,871.0,591,1.4737732656514382,ARI
789,polloaj01,2017,ARI,112,425,73,113,49.0,35,6.0,0.26588235294117646,0.33047210300429186,572041,516.0,432,1.1944444444444444,ARI
790,polloaj01,2018,ARI,113,413,61,106,65.0,31,8.0,0.2566585956416465,0.32079646017699115,572041,486.0,403,1.205955334987593,ARI
791,poseybu01,2015,SFN,150,557,74,177,95.0,56,3.0,0.3177737881508079,0.38311688311688313,457763,825.0,546,1.510989010989011,SF
792,poseybu01,2016,SFN,146,539,82,155,80.0,64,3.0,0.287569573283859,0.36633663366336633,457763,674.0,542,1.2435424354243543,SF
793,poseybu01,2017,SFN,140,494,62,158,67.0,61,8.0,0.31983805668016196,0.40319715808170514,457763,756.0,478,1.5815899581589958,SF
794,poseybu01,2018,SFN,105,398,47,113,41.0,45,3.0,0.28391959798994976,0.3609865470852018,457763,476.0,381,1.2493438320209973,SF
795,pradoma01,2015,MIA,129,500,52,144,63.0,37,5.0,0.288,0.34317343173431736,445988,674.0,496,1.3588709677419355,MIA
796,pradoma01,2016,MIA,153,600,70,183,75.0,49,4.0,0.305,0.3614088820826952,445988,789.0,592,1.3327702702702702,MIA
797,puigya01,2015,LAN,79,282,30,72,38.0,26,2.0,0.2553191489361702,0.3225806451612903,624577,302.0,284,1.0633802816901408,LAD
798,puigya01,2016,LAN,104,334,45,88,45.0,24,7.0,0.2634730538922156,0.32602739726027397,624577,474.0,341,1.3900293255131966,LAD
799,puigya01,2017,LAN,152,499,72,131,74.0,64,2.0,0.2625250501002004,0.3486725663716814,624577,713.0,540,1.3203703703703704,LAD
800,puigya01,2018,LAN,125,405,60,108,63.0,36,1.0,0.26666666666666666,0.32805429864253394,624577,643.0,440,1.4613636363636364,LAD
801,pujolal01,2015,LAA,157,602,85,147,95.0,50,6.0,0.2441860465116279,0.30851063829787234,405395,688.0,594,1.1582491582491583,LAA
802,pujolal01,2016,LAA,152,593,71,159,119.0,49,2.0,0.26812816188870153,0.32608695652173914,405395,760.0,591,1.2859560067681894,LAA
803,pujolal01,2017,LAA,149,593,53,143,101.0,37,2.0,0.2411467116357504,0.2879746835443038,405395,650.0,583,1.1149228130360205,LAA
804,pujolal01,2018,LAA,117,465,50,114,64.0,28,2.0,0.24516129032258063,0.2909090909090909,405395,552.0,461,1.1973969631236443,LAA
805,ramiral03,2015,CHA,154,583,54,145,62.0,31,1.0,0.24871355060034306,0.28780487804878047,493351,735.0,566,1.2985865724381624,CWS
806,ramiral03,2016,SDN,128,421,33,101,41.0,17,4.0,0.23990498812351543,0.27601809954751133,493351,606.0,470,1.2893617021276595,TB
807,ramiral03,2016,SDN,128,421,33,101,41.0,17,4.0,0.23990498812351543,0.27601809954751133,493351,606.0,470,1.2893617021276595,SD
808,ramirar01,2015,MIL,81,279,25,69,42.0,16,4.0,0.24731182795698925,0.2976588628762542,133380,565.0,468,1.2072649572649572,PIT
809,ramirar01,2015,MIL,81,279,25,69,42.0,16,4.0,0.24731182795698925,0.2976588628762542,133380,565.0,468,1.2072649572649572,MIL
810,ramirha01,2015,BOS,105,401,59,100,53.0,21,4.0,0.24937655860349128,0.2934272300469484,434670,467.0,395,1.1822784810126583,BOS
811,ramirha01,2016,BOS,147,549,81,157,111.0,60,7.0,0.2859744990892532,0.36363636363636365,434670,755.0,554,1.3628158844765343,BOS
812,ramirha01,2017,BOS,133,496,58,120,62.0,51,6.0,0.24193548387096775,0.32007233273056057,434670,574.0,491,1.1690427698574337,BOS
813,ramirjo01,2015,CLE,97,315,50,69,27.0,32,1.0,0.21904761904761905,0.29310344827586204,608070,302.0,307,0.9837133550488599,CLE
814,ramirjo01,2016,CLE,152,565,84,176,76.0,44,4.0,0.31150442477876106,0.36541598694942906,608070,904.0,605,1.4942148760330578,CLE
815,ramirjo01,2017,CLE,152,585,107,186,83.0,52,3.0,0.31794871794871793,0.3765625,608070,862.0,600,1.4366666666666668,CLE
816,ramirjo01,2018,CLE,157,578,110,156,105.0,106,8.0,0.2698961937716263,0.3901734104046243,608070,683.0,571,1.1961471103327495,CLE
817,ramoswi01,2015,WAS,128,475,41,109,68.0,21,0.0,0.2294736842105263,0.2620967741935484,467092,501.0,473,1.0591966173361522,WSH
818,ramoswi01,2016,WAS,131,482,58,148,80.0,35,2.0,0.3070539419087137,0.35645472061657035,467092,721.0,469,1.537313432835821,WSH
819,ramoswi01,2017,TBA,64,208,19,54,35.0,10,0.0,0.25961538461538464,0.29357798165137616,467092,266.0,206,1.2912621359223302,TB
820,ramoswi01,2018,TBA,78,293,30,87,53.0,22,0.0,0.29692832764505117,0.346031746031746,467092,545.0,373,1.4611260053619304,PHI
821,ramoswi01,2018,TBA,78,293,30,87,53.0,22,0.0,0.29692832764505117,0.346031746031746,467092,545.0,373,1.4611260053619304,TB
822,rasmuco01,2015,HOU,137,432,67,103,61.0,47,2.0,0.23842592592592593,0.316008316008316,458675,525.0,443,1.18510158013544,HOU
823,rasmuco01,2016,HOU,107,369,38,76,54.0,43,0.0,0.20596205962059622,0.28883495145631066,458675,361.0,359,1.0055710306406684,HOU
824,realmjt01,2015,MIA,126,441,49,114,47.0,19,2.0,0.2585034013605442,0.2922077922077922,592663,615.0,437,1.4073226544622426,MIA
825,realmjt01,2016,MIA,137,509,60,154,48.0,28,5.0,0.3025540275049116,0.34501845018450183,592663,746.0,499,1.4949899799599198,MIA
826,realmjt01,2017,MIA,141,532,68,148,65.0,36,8.0,0.2781954887218045,0.3333333333333333,592663,696.0,519,1.3410404624277457,MIA
827,realmjt01,2018,MIA,125,477,74,132,74.0,38,10.0,0.27672955974842767,0.34285714285714286,592663,608.0,471,1.2908704883227176,MIA
828,reddijo01,2015,OAK,149,526,67,143,77.0,49,0.0,0.2718631178707224,0.3339130434782609,502210,705.0,518,1.361003861003861,OAK
829,reddijo01,2016,OAK,68,243,33,72,28.0,28,0.0,0.2962962962962963,0.36900369003690037,502210,567.0,420,1.35,LAD
830,reddijo01,2016,OAK,68,243,33,72,28.0,28,0.0,0.2962962962962963,0.36900369003690037,502210,567.0,420,1.35,OAK
831,reddijo01,2017,HOU,134,477,77,150,82.0,43,0.0,0.31446540880503143,0.37115384615384617,502210,752.0,542,1.3874538745387455,HOU
832,reddijo01,2018,HOU,134,433,63,105,47.0,49,0.0,0.24249422632794457,0.31950207468879666,502210,561.0,457,1.2275711159737417,HOU
833,rendoan01,2015,WAS,80,311,43,82,25.0,36,4.0,0.26366559485530544,0.3475783475783476,543685,407.0,307,1.3257328990228012,WSH
834,rendoan01,2016,WAS,156,567,91,153,85.0,65,7.0,0.2698412698412698,0.352112676056338,543685,728.0,578,1.259515570934256,WSH
835,rendoan01,2017,WAS,147,508,81,153,100.0,84,7.0,0.30118110236220474,0.4073455759599332,543685,700.0,517,1.3539651837524178,WSH
836,rendoan01,2018,WAS,136,529,88,163,92.0,55,5.0,0.30812854442344045,0.37860780984719866,543685,770.0,520,1.4807692307692308,WSH
837,reverbe01,2015,PHI,96,366,49,109,26.0,19,1.0,0.2978142076502732,0.33419689119170987,519184,868.0,630,1.3777777777777778,TOR
838,reverbe01,2015,PHI,96,366,49,109,26.0,19,1.0,0.2978142076502732,0.33419689119170987,519184,868.0,630,1.3777777777777778,PHI
839,reverbe01,2015,TOR,56,226,35,72,19.0,13,1.0,0.3185840707964602,0.35833333333333334,519184,868.0,630,1.3777777777777778,TOR
840,reverbe01,2015,TOR,56,226,35,72,19.0,13,1.0,0.3185840707964602,0.35833333333333334,519184,868.0,630,1.3777777777777778,PHI
841,reverbe01,2016,WAS,103,350,44,76,24.0,18,3.0,0.21714285714285714,0.261455525606469,519184,317.0,345,0.9188405797101449,WSH
842,reverbe01,2017,LAA,109,291,37,80,20.0,15,0.0,0.27491408934707906,0.3104575163398693,519184,446.0,285,1.5649122807017544,LAA
843,reyesjo01,2015,TOR,69,288,36,82,34.0,17,0.0,0.2847222222222222,0.32459016393442625,408314,582.0,475,1.2252631578947368,COL
844,reyesjo01,2015,TOR,69,288,36,82,34.0,17,0.0,0.2847222222222222,0.32459016393442625,408314,582.0,475,1.2252631578947368,TOR
845,reyesjo01,2016,NYN,60,255,45,68,24.0,23,0.0,0.26666666666666666,0.3273381294964029,408314,299.0,254,1.1771653543307086,NYM
846,reyesjo01,2017,NYN,145,501,75,123,58.0,50,2.0,0.24550898203592814,0.31645569620253167,408314,586.0,495,1.183838383838384,NYM
847,reyesjo01,2018,NYN,110,228,30,43,16.0,22,0.0,0.18859649122807018,0.26,408314,250.0,221,1.1312217194570136,NYM
848,reynoma01,2015,SLN,140,382,35,88,48.0,44,4.0,0.23036649214659685,0.31627906976744186,448602,432.0,371,1.1644204851752022,STL
849,reynoma01,2016,COL,118,393,61,111,53.0,42,4.0,0.2824427480916031,0.357630979498861,448602,549.0,389,1.411311053984576,COL
850,reynoma01,2017,COL,148,520,82,139,97.0,69,1.0,0.2673076923076923,0.35423728813559324,448602,711.0,518,1.3725868725868726,COL
851,reynoma01,2018,WAS,86,206,26,51,40.0,24,2.0,0.24757281553398058,0.33189655172413796,448602,280.0,200,1.4,WSH
852,riosal01,2015,KCA,105,385,40,98,32.0,15,5.0,0.2545454545454545,0.291358024691358,425567,582.0,430,1.3534883720930233,KC
853,riverre01,2015,TBA,110,298,16,53,26.0,11,3.0,0.17785234899328858,0.21474358974358973,425784,283.0,292,0.9691780821917808,TB
854,rizzoan01,2015,CHN,160,586,94,163,101.0,78,30.0,0.2781569965870307,0.3904899135446686,519203,763.0,607,1.257001647446458,CHC
855,rizzoan01,2016,CHN,155,583,94,170,109.0,74,16.0,0.2915951972555746,0.3863298662704309,519203,888.0,634,1.4006309148264984,CHC
856,rizzoan01,2017,CHN,157,572,99,156,109.0,91,24.0,0.2727272727272727,0.39446870451237265,519203,719.0,600,1.1983333333333333,CHC
857,rizzoan01,2018,CHN,153,566,74,160,101.0,70,20.0,0.2826855123674912,0.38109756097560976,519203,708.0,551,1.2849364791288567,CHC
858,robincl01,2015,WAS,126,309,44,84,34.0,37,5.0,0.27184466019417475,0.358974358974359,519208,420.0,306,1.3725490196078431,WSH
859,rodrial01,2015,NYA,151,523,83,131,86.0,84,6.0,0.25047801147227533,0.3605220228384992,121347,602.0,518,1.162162162162162,NYY
860,rodrial01,2016,NYA,65,225,19,45,31.0,14,1.0,0.2,0.25,121347,198.0,224,0.8839285714285714,NYY
861,rodrise01,2015,PIT,139,224,25,55,17.0,5,6.0,0.24553571428571427,0.28085106382978725,446481,303.0,201,1.507462686567164,PIT
862,rodrise01,2016,PIT,140,300,49,81,56.0,33,5.0,0.27,0.3520710059171598,446481,415.0,285,1.456140350877193,PIT
863,rolliji01,2015,LAN,144,517,71,116,41.0,44,0.0,0.22437137330754353,0.28520499108734404,276519,538.0,514,1.046692607003891,LAD
864,rosared01,2015,MIN,122,453,60,121,50.0,15,0.0,0.2671081677704194,0.2905982905982906,592696,598.0,449,1.3318485523385302,MIN
865,rosared01,2016,MIN,92,335,52,90,32.0,12,2.0,0.26865671641791045,0.2979942693409742,592696,469.0,325,1.4430769230769231,MIN
866,rosared01,2017,MIN,151,542,79,157,78.0,35,0.0,0.2896678966789668,0.3327556325823224,592696,774.0,540,1.4333333333333333,MIN
867,rosared01,2018,MIN,138,559,87,161,77.0,30,0.0,0.2880143112701252,0.3242784380305603,592696,747.0,536,1.3936567164179106,MIN
868,rosarwi01,2015,COL,87,231,22,62,29.0,8,1.0,0.2683982683982684,0.29583333333333334,501647,298.0,228,1.3070175438596492,COL
869,rufda01,2015,PHI,106,268,30,63,39.0,21,5.0,0.23507462686567165,0.30272108843537415,573131,296.0,259,1.1428571428571428,PHI
870,ruizca01,2015,PHI,86,284,23,60,22.0,28,4.0,0.2112676056338028,0.2911392405063291,434563,303.0,279,1.086021505376344,PHI
871,ruppca01,2015,PHI,81,270,24,63,28.0,24,3.0,0.23333333333333334,0.30303030303030304,519237,289.0,267,1.0823970037453183,PHI
872,ruppca01,2016,PHI,105,389,36,98,54.0,24,5.0,0.2519280205655527,0.3038277511961722,519237,490.0,384,1.2760416666666667,PHI
873,ruppca01,2017,PHI,88,295,35,64,34.0,34,1.0,0.21694915254237288,0.3,519237,349.0,288,1.2118055555555556,PHI
874,russead02,2015,CHN,142,475,60,115,54.0,42,3.0,0.24210526315789474,0.3076923076923077,608365,565.0,475,1.1894736842105262,CHC
875,russead02,2016,CHN,151,525,67,125,95.0,55,12.0,0.23809523809523808,0.32432432432432434,608365,663.0,572,1.1590909090909092,CHC
876,russead02,2017,CHN,110,352,52,84,43.0,29,4.0,0.23863636363636365,0.3038961038961039,608365,428.0,378,1.1322751322751323,CHC
877,russead02,2018,CHN,130,420,52,105,38.0,40,2.0,0.25,0.3181818181818182,608365,531.0,410,1.2951219512195122,CHC
878,saladty01,2015,CHA,68,236,33,53,20.0,12,2.0,0.2245762711864407,0.268,573135,258.0,228,1.131578947368421,CWS
879,saladty01,2016,CHA,93,298,33,84,38.0,13,3.0,0.28187919463087246,0.3184713375796178,573135,413.0,286,1.444055944055944,CWS
880,saladty01,2017,CHA,79,253,23,45,10.0,23,3.0,0.17786561264822134,0.25448028673835127,573135,186.0,252,0.7380952380952381,CWS
881,sanchca01,2015,CHA,120,389,40,87,31.0,19,5.0,0.2236503856041131,0.2687651331719128,570560,471.0,377,1.2493368700265253,CWS
882,sanchca01,2017,CHA,141,484,63,129,59.0,35,4.0,0.2665289256198347,0.32122370936902483,570560,625.0,481,1.2993762993762994,CWS
883,sanchca01,2018,CHA,155,600,62,145,55.0,49,8.0,0.24166666666666667,0.3074581430745814,570560,649.0,589,1.101867572156197,CWS
884,sandopa01,2015,BOS,126,470,43,115,47.0,25,7.0,0.24468085106382978,0.29282868525896416,467055,511.0,461,1.1084598698481563,BOS
885,sandopa01,2018,SFN,92,230,22,57,40.0,19,2.0,0.24782608695652175,0.3107569721115538,467055,284.0,225,1.2622222222222221,SF
886,sanomi01,2015,MIN,80,279,46,75,52.0,53,1.0,0.26881720430107525,0.38738738738738737,593934,331.0,276,1.1992753623188406,MIN
887,sanomi01,2016,MIN,116,437,57,103,66.0,54,1.0,0.23569794050343248,0.32113821138211385,593934,507.0,428,1.1845794392523366,MIN
888,sanomi01,2017,MIN,114,424,75,112,77.0,54,4.0,0.2641509433962264,0.35269709543568467,593934,477.0,420,1.1357142857142857,MIN
889,sanomi01,2018,MIN,71,266,32,53,41.0,31,0.0,0.19924812030075187,0.2828282828282828,593934,240.0,252,0.9523809523809523,MIN
890,santaca01,2015,CLE,154,550,72,127,85.0,108,3.0,0.2309090909090909,0.3600605143721634,467793,567.0,545,1.0403669724770641,CLE
891,santaca01,2016,CLE,158,582,89,151,87.0,99,2.0,0.25945017182130586,0.3689604685212299,467793,687.0,623,1.102728731942215,CLE
892,santaca01,2017,CLE,154,571,90,148,79.0,88,6.0,0.2591943957968476,0.36390977443609024,467793,734.0,584,1.2568493150684932,CLE
893,santaca01,2018,PHI,161,560,82,128,86.0,110,1.0,0.22857142857142856,0.3561847988077496,467793,611.0,548,1.114963503649635,PHI
894,santada01,2015,MIN,91,261,30,56,21.0,6,3.0,0.21455938697318008,0.24074074074074073,542454,256.0,255,1.003921568627451,MIN
895,santada01,2016,MIN,75,233,29,56,14.0,12,1.0,0.24034334763948498,0.2804878048780488,542454,279.0,231,1.2077922077922079,MIN
896,schoojo01,2015,BAL,86,305,34,85,39.0,9,4.0,0.2786885245901639,0.3081761006289308,570731,428.0,300,1.4266666666666667,BAL
897,schoojo01,2016,BAL,162,615,82,164,82.0,21,8.0,0.26666666666666666,0.2996894409937888,570731,787.0,607,1.2965403624382208,BAL
898,schoojo01,2017,BAL,160,622,92,182,105.0,35,11.0,0.29260450160771706,0.3413173652694611,570731,821.0,611,1.3436988543371522,BAL
899,schoojo01,2018,BAL,85,349,45,85,40.0,12,3.0,0.24355300859598855,0.27472527472527475,570731,539.0,467,1.1541755888650964,MIL
900,schoojo01,2018,BAL,85,349,45,85,40.0,12,3.0,0.24355300859598855,0.27472527472527475,570731,539.0,467,1.1541755888650964,BAL
901,schumsk01,2015,CIN,131,244,23,59,21.0,23,0.0,0.24180327868852458,0.30711610486891383,435401,343.0,236,1.4533898305084745,CIN
902,schwaky01,2015,CHN,69,232,52,57,43.0,36,4.0,0.24568965517241378,0.35661764705882354,656941,291.0,255,1.1411764705882352,CHC
903,schwaky01,2017,CHN,129,422,67,89,59.0,59,5.0,0.2109004739336493,0.3148148148148148,656941,387.0,432,0.8958333333333334,CHC
904,schwaky01,2018,CHN,137,428,64,102,61.0,78,1.0,0.2383177570093458,0.35700197238658776,656941,450.0,425,1.0588235294117647,CHC
905,seageky01,2015,SEA,161,623,85,166,74.0,54,5.0,0.2664526484751204,0.32991202346041054,572122,722.0,605,1.193388429752066,SEA
906,seageky01,2016,SEA,158,597,89,166,99.0,69,8.0,0.2780569514237856,0.36053412462908013,572122,803.0,580,1.3844827586206896,SEA
907,seageky01,2017,SEA,154,578,72,144,88.0,58,8.0,0.2491349480968858,0.32608695652173914,572122,660.0,567,1.164021164021164,SEA
908,seageky01,2018,SEA,155,583,62,129,78.0,38,5.0,0.22126929674099485,0.2747603833865815,572122,649.0,573,1.1326352530541013,SEA
909,segurje01,2015,MIL,142,560,57,144,50.0,13,6.0,0.2571428571428571,0.2815198618307427,516416,656.0,553,1.18625678119349,MIL
910,segurje01,2016,ARI,153,637,102,203,64.0,39,12.0,0.31868131868131866,0.3691860465116279,516416,893.0,618,1.4449838187702266,ARI
911,segurje01,2017,SEA,125,524,80,157,45.0,34,6.0,0.29961832061068705,0.34929078014184395,516416,698.0,515,1.3553398058252428,SEA
912,segurje01,2018,SEA,144,586,91,178,63.0,32,4.0,0.3037542662116041,0.3440514469453376,516416,729.0,575,1.2678260869565217,SEA
913,semiema01,2015,OAK,155,556,65,143,45.0,42,1.0,0.25719424460431656,0.3105175292153589,543760,673.0,540,1.2462962962962962,OAK
914,semiema01,2016,OAK,159,568,72,135,75.0,51,0.0,0.23767605633802816,0.30048465266558966,543760,641.0,559,1.1466905187835421,OAK
915,semiema01,2017,OAK,85,342,53,85,40.0,38,2.0,0.24853801169590642,0.32722513089005234,543760,381.0,337,1.1305637982195846,OAK
916,semiema01,2018,OAK,159,632,89,161,70.0,61,1.0,0.254746835443038,0.32132564841498557,543760,719.0,620,1.1596774193548387,OAK
917,shawtr01,2015,BOS,65,226,31,61,36.0,18,2.0,0.26991150442477874,0.32926829268292684,543768,311.0,220,1.4136363636363636,BOS
918,shawtr01,2016,BOS,145,480,63,116,71.0,43,3.0,0.24166666666666667,0.30798479087452474,543768,540.0,475,1.1368421052631579,BOS
919,shawtr01,2017,MIL,144,538,84,147,101.0,60,4.0,0.2732342007434944,0.3504983388704319,543768,649.0,530,1.2245283018867925,MIL
920,shawtr01,2018,MIL,152,498,73,120,86.0,78,4.0,0.24096385542168675,0.3482758620689655,543768,544.0,522,1.0421455938697317,MIL
921,simmoan01,2015,ATL,147,535,60,142,44.0,39,6.0,0.26542056074766357,0.32241379310344825,592743,708.0,530,1.3358490566037735,ATL
922,simmoan01,2016,LAA,124,448,48,126,44.0,28,2.0,0.28125,0.3263598326359833,592743,667.0,445,1.498876404494382,LAA
923,simmoan01,2017,LAA,158,589,77,164,69.0,47,3.0,0.27843803056027167,0.3348982785602504,592743,838.0,576,1.4548611111111112,LAA
924,simmoan01,2018,LAA,146,554,68,162,75.0,35,5.0,0.2924187725631769,0.3400673400673401,592743,761.0,544,1.3988970588235294,LAA
925,smithse01,2015,SEA,136,395,54,98,42.0,47,4.0,0.2481012658227848,0.33408071748878926,452234,443.0,386,1.1476683937823835,SEA
926,smithse01,2016,SEA,137,378,62,94,63.0,48,8.0,0.24867724867724866,0.3456221198156682,452234,391.0,373,1.0482573726541555,SEA
927,smithse01,2017,BAL,111,330,50,85,32.0,36,6.0,0.25757575757575757,0.34139784946236557,452234,386.0,325,1.1876923076923076,BAL
928,smoakju01,2015,TOR,132,296,44,67,59.0,29,2.0,0.22635135135135134,0.2996941896024465,475253,336.0,299,1.1237458193979932,TOR
929,smoakju01,2016,TOR,126,299,33,65,34.0,40,2.0,0.21739130434782608,0.31378299120234604,475253,367.0,292,1.2568493150684932,TOR
930,smoakju01,2017,TOR,158,560,85,151,90.0,73,2.0,0.26964285714285713,0.35590551181102364,475253,690.0,544,1.2683823529411764,TOR
931,smoakju01,2018,TOR,147,505,67,122,77.0,83,3.0,0.24158415841584158,0.35194585448392557,475253,552.0,498,1.108433734939759,TOR
932,snidetr01,2015,BAL,69,211,23,50,20.0,23,2.0,0.23696682464454977,0.3177966101694915,501983,260.0,236,1.1016949152542372,PIT
933,snidetr01,2015,BAL,69,211,23,50,20.0,23,2.0,0.23696682464454977,0.3177966101694915,501983,260.0,236,1.1016949152542372,BAL
934,sogarer01,2015,OAK,120,372,40,92,37.0,23,2.0,0.24731182795698925,0.2947103274559194,519299,458.0,366,1.2513661202185793,OAK
935,sogarer01,2017,MIL,94,249,37,68,18.0,45,4.0,0.27309236947791166,0.3926174496644295,519299,284.0,240,1.1833333333333333,MIL
936,solarya01,2015,SDN,152,526,63,142,63.0,34,6.0,0.26996197718631176,0.3215547703180212,500208,649.0,517,1.2553191489361701,SD
937,solarya01,2016,SDN,109,405,55,116,71.0,30,5.0,0.28641975308641976,0.3431818181818182,500208,551.0,399,1.380952380952381,SD
938,solarya01,2017,SDN,128,466,49,119,64.0,37,5.0,0.2553648068669528,0.3169291338582677,500208,487.0,459,1.0610021786492374,SD
939,solarya01,2018,TOR,122,468,50,106,54.0,31,3.0,0.2264957264957265,0.2788844621513944,500208,497.0,459,1.0827886710239651,TOR
940,solerjo01,2015,CHN,101,366,39,96,47.0,32,3.0,0.26229508196721313,0.3266832917705736,624585,475.0,378,1.2566137566137565,CHC
941,solerjo01,2016,CHN,86,227,37,54,31.0,31,3.0,0.23788546255506607,0.3371647509578544,624585,259.0,239,1.0836820083682008,CHC
942,solerjo01,2018,KCA,61,223,27,59,28.0,28,4.0,0.2645739910313901,0.3568627450980392,624585,274.0,217,1.262672811059908,KC
943,souzast01,2015,TBA,110,373,59,84,40.0,46,5.0,0.225201072386059,0.31839622641509435,519306,403.0,369,1.0921409214092141,TB
944,souzast01,2016,TBA,120,430,58,106,49.0,31,5.0,0.24651162790697675,0.30472103004291845,519306,502.0,425,1.1811764705882353,TB
945,souzast01,2017,TBA,148,523,78,125,78.0,84,7.0,0.2390057361376673,0.3517915309446254,519306,566.0,510,1.1098039215686275,TB
946,souzast01,2018,ARI,72,241,21,53,29.0,28,3.0,0.21991701244813278,0.3088235294117647,519306,236.0,235,1.004255319148936,ARI
947,spande01,2015,WAS,61,246,38,74,22.0,25,1.0,0.3008130081300813,0.36764705882352944,452655,307.0,244,1.2581967213114753,WSH
948,spande01,2016,SFN,143,572,70,152,53.0,53,4.0,0.26573426573426573,0.3322734499205087,452655,752.0,571,1.316987740805604,SF
949,spande01,2017,SFN,129,497,73,135,43.0,40,3.0,0.2716297786720322,0.3296296296296296,452655,591.0,481,1.2286902286902286,SF
950,spande01,2018,SEA,94,294,36,80,30.0,23,5.0,0.272108843537415,0.33540372670807456,452655,525.0,428,1.2266355140186915,SEA
951,spande01,2018,SEA,94,294,36,80,30.0,23,5.0,0.272108843537415,0.33540372670807456,452655,525.0,428,1.2266355140186915,TB
952,spangco01,2015,SDN,108,303,38,82,21.0,28,2.0,0.2706270627062706,0.33633633633633636,605486,380.0,298,1.2751677852348993,SD
953,spangco01,2017,SDN,129,444,57,117,46.0,34,5.0,0.2635135135135135,0.32298136645962733,605486,585.0,430,1.3604651162790697,SD
954,spangco01,2018,SDN,116,298,35,70,25.0,25,2.0,0.2348993288590604,0.29846153846153844,605486,337.0,286,1.1783216783216783,SD
955,springe01,2015,HOU,102,388,59,107,41.0,50,8.0,0.2757731958762887,0.36995515695067266,543807,461.0,405,1.1382716049382715,HOU
956,springe01,2016,HOU,162,644,116,168,82.0,88,11.0,0.2608695652173913,0.35935397039030953,543807,679.0,625,1.0864,HOU
957,springe01,2017,HOU,140,548,112,155,85.0,64,11.0,0.28284671532846717,0.36918138041733545,543807,737.0,612,1.2042483660130718,HOU
958,springe01,2018,HOU,140,544,102,144,71.0,64,5.0,0.2647058823529412,0.3474714518760196,543807,683.0,576,1.1857638888888888,HOU
959,stantmi03,2015,MIA,74,279,47,74,67.0,34,2.0,0.26523297491039427,0.3492063492063492,519317,325.0,277,1.1732851985559567,MIA
960,stantmi03,2016,MIA,119,413,56,99,74.0,50,4.0,0.2397094430992736,0.32762312633832974,519317,441.0,404,1.0915841584158417,MIA
961,stantmi03,2017,MIA,159,597,123,168,132.0,85,7.0,0.2814070351758794,0.37735849056603776,519317,734.0,586,1.2525597269624573,MIA
962,stantmi03,2018,NYA,158,617,102,164,100.0,70,8.0,0.26580226904376014,0.34820143884892085,519317,772.0,625,1.2352,NYY
963,suareeu01,2015,CIN,97,372,42,104,48.0,17,3.0,0.27956989247311825,0.3163265306122449,553993,498.0,360,1.3833333333333333,CIN
964,suareeu01,2016,CIN,159,565,78,140,70.0,51,8.0,0.24778761061946902,0.3189102564102564,553993,644.0,555,1.1603603603603603,CIN
965,suareeu01,2017,CIN,156,534,87,139,82.0,84,9.0,0.2602996254681648,0.3700159489633174,553993,698.0,526,1.326996197718631,CIN
