batter,game_year,inning,H,WH
519317.0,2017.0,5.0,23,115.0
519317.0,2017.0,6.0,23,138.0
519317.0,2017.0,7.0,12,84.0
519317.0,2017.0,8.0,16,128.0
519317.0,2017.0,9.0,8,72.0
519317.0,2018.0,1.0,31,31.0
519317.0,2018.0,2.0,10,20.0
519317.0,2018.0,3.0,20,60.0
519317.0,2018.0,4.0,20,80.0
519317.0,2018.0,5.0,22,110.0
519317.0,2018.0,6.0,14,84.0
519317.0,2018.0,7.0,19,133.0
519317.0,2018.0,8.0,16,128.0
519317.0,2018.0,9.0,14,126.0
519333.0,2015.0,1.0,1,1.0
519333.0,2015.0,2.0,2,4.0
519333.0,2015.0,5.0,2,10.0
519333.0,2015.0,6.0,3,18.0
519333.0,2015.0,7.0,3,21.0
519333.0,2015.0,9.0,2,18.0
519333.0,2016.0,1.0,2,2.0
519333.0,2016.0,2.0,3,6.0
519333.0,2016.0,3.0,5,15.0
519333.0,2016.0,4.0,3,12.0
519333.0,2016.0,5.0,2,10.0
519333.0,2016.0,6.0,8,48.0
519333.0,2016.0,7.0,9,63.0
519333.0,2016.0,8.0,10,80.0
519333.0,2016.0,9.0,6,54.0
519333.0,2017.0,1.0,4,4.0
519333.0,2017.0,2.0,4,8.0
519333.0,2017.0,3.0,3,9.0
519333.0,2017.0,4.0,4,16.0
519333.0,2017.0,5.0,4,20.0
519333.0,2017.0,6.0,6,36.0
519333.0,2017.0,7.0,10,70.0
519333.0,2017.0,8.0,4,32.0
519333.0,2017.0,9.0,3,27.0
519333.0,2018.0,2.0,1,2.0
519333.0,2018.0,5.0,3,15.0
519333.0,2018.0,6.0,1,6.0
519333.0,2018.0,7.0,7,49.0
519333.0,2018.0,8.0,1,8.0
519345.0,2015.0,2.0,3,6.0
519345.0,2015.0,4.0,2,8.0
519345.0,2015.0,5.0,1,5.0
519345.0,2015.0,6.0,1,6.0
519345.0,2015.0,7.0,4,28.0
519345.0,2015.0,8.0,1,8.0
519346.0,2017.0,1.0,30,30.0
519346.0,2017.0,2.0,7,14.0
519346.0,2017.0,3.0,21,63.0
519346.0,2017.0,4.0,7,28.0
519346.0,2017.0,5.0,16,80.0
519346.0,2017.0,6.0,10,60.0
519346.0,2017.0,7.0,9,63.0
519346.0,2017.0,8.0,7,56.0
519346.0,2017.0,9.0,8,72.0
519346.0,2018.0,1.0,13,13.0
519346.0,2018.0,2.0,4,8.0
519346.0,2018.0,3.0,7,21.0
519346.0,2018.0,4.0,5,20.0
519346.0,2018.0,5.0,6,30.0
519346.0,2018.0,6.0,3,18.0
519346.0,2018.0,7.0,4,28.0
519346.0,2018.0,8.0,7,56.0
519346.0,2018.0,9.0,5,45.0
519390.0,2015.0,1.0,14,14.0
519390.0,2015.0,2.0,9,18.0
519390.0,2015.0,3.0,10,30.0
519390.0,2015.0,4.0,16,64.0
519390.0,2015.0,5.0,11,55.0
519390.0,2015.0,6.0,13,78.0
519390.0,2015.0,7.0,14,98.0
519390.0,2015.0,8.0,14,112.0
519390.0,2015.0,9.0,11,99.0
519390.0,2016.0,1.0,19,19.0
519390.0,2016.0,2.0,14,28.0
519390.0,2016.0,3.0,15,45.0
519390.0,2016.0,4.0,12,48.0
519390.0,2016.0,5.0,12,60.0
519390.0,2016.0,6.0,15,90.0
519390.0,2016.0,7.0,15,105.0
519390.0,2016.0,8.0,12,96.0
519390.0,2016.0,9.0,9,81.0
519390.0,2017.0,1.0,3,3.0
519390.0,2017.0,2.0,19,38.0
519390.0,2017.0,3.0,1,3.0
519390.0,2017.0,4.0,11,44.0
519390.0,2017.0,5.0,4,20.0
519390.0,2017.0,6.0,8,48.0
519390.0,2017.0,7.0,8,56.0
519390.0,2017.0,8.0,4,32.0
519390.0,2017.0,9.0,7,63.0
519421.0,2016.0,2.0,1,2.0
519421.0,2016.0,6.0,1,6.0
519421.0,2016.0,9.0,1,9.0
519425.0,2015.0,6.0,1,6.0
519425.0,2015.0,8.0,1,8.0
519445.0,2016.0,1.0,1,1.0
519445.0,2016.0,2.0,2,4.0
519445.0,2016.0,5.0,1,5.0
519445.0,2016.0,7.0,2,14.0
519445.0,2016.0,8.0,1,8.0
519455.0,2015.0,2.0,1,2.0
519455.0,2015.0,3.0,4,12.0
519455.0,2015.0,4.0,1,4.0
519455.0,2015.0,5.0,4,20.0
519455.0,2016.0,6.0,1,6.0
519455.0,2017.0,4.0,1,4.0
520471.0,2015.0,1.0,11,11.0
520471.0,2015.0,2.0,17,34.0
520471.0,2015.0,3.0,22,66.0
520471.0,2015.0,4.0,15,60.0
520471.0,2015.0,5.0,17,85.0
520471.0,2015.0,6.0,12,72.0
520471.0,2015.0,7.0,20,140.0
520471.0,2015.0,8.0,18,144.0
520471.0,2015.0,9.0,12,108.0
520471.0,2016.0,1.0,9,9.0
520471.0,2016.0,2.0,21,42.0
520471.0,2016.0,3.0,14,42.0
520471.0,2016.0,4.0,21,84.0
520471.0,2016.0,5.0,19,95.0
520471.0,2016.0,6.0,16,96.0
520471.0,2016.0,7.0,14,98.0
520471.0,2016.0,8.0,14,112.0
520471.0,2016.0,9.0,10,90.0
520471.0,2017.0,1.0,21,21.0
520471.0,2017.0,2.0,10,20.0
520471.0,2017.0,3.0,21,63.0
520471.0,2017.0,4.0,14,56.0
520471.0,2017.0,5.0,22,110.0
520471.0,2017.0,6.0,16,96.0
520471.0,2017.0,7.0,21,147.0
520471.0,2017.0,8.0,16,128.0
520471.0,2017.0,9.0,12,108.0
520471.0,2018.0,1.0,10,10.0
520471.0,2018.0,2.0,16,32.0
520471.0,2018.0,3.0,14,42.0
520471.0,2018.0,4.0,16,64.0
520471.0,2018.0,5.0,19,95.0
520471.0,2018.0,6.0,17,102.0
520471.0,2018.0,7.0,20,140.0
520471.0,2018.0,8.0,13,104.0
520471.0,2018.0,9.0,16,144.0
521692.0,2015.0,1.0,5,5.0
521692.0,2015.0,2.0,32,64.0
521692.0,2015.0,3.0,10,30.0
521692.0,2015.0,4.0,25,100.0
521692.0,2015.0,5.0,16,80.0
521692.0,2015.0,6.0,12,72.0
521692.0,2015.0,7.0,18,126.0
521692.0,2015.0,8.0,19,152.0
521692.0,2015.0,9.0,12,108.0
521692.0,2016.0,1.0,5,5.0
521692.0,2016.0,2.0,23,46.0
521692.0,2016.0,3.0,7,21.0
521692.0,2016.0,4.0,18,72.0
521692.0,2016.0,5.0,12,60.0
521692.0,2016.0,6.0,18,108.0
521692.0,2016.0,7.0,11,77.0
521692.0,2016.0,8.0,15,120.0
521692.0,2016.0,9.0,13,117.0
521692.0,2017.0,1.0,8,8.0
521692.0,2017.0,2.0,23,46.0
521692.0,2017.0,3.0,3,9.0
521692.0,2017.0,4.0,16,64.0
521692.0,2017.0,5.0,14,70.0
521692.0,2017.0,6.0,13,78.0
521692.0,2017.0,7.0,12,84.0
521692.0,2017.0,8.0,19,152.0
521692.0,2017.0,9.0,14,126.0
521692.0,2018.0,1.0,28,28.0
521692.0,2018.0,2.0,7,14.0
521692.0,2018.0,3.0,15,45.0
521692.0,2018.0,4.0,11,44.0
521692.0,2018.0,5.0,14,70.0
521692.0,2018.0,6.0,10,60.0
521692.0,2018.0,7.0,14,98.0
521692.0,2018.0,8.0,11,88.0
521692.0,2018.0,9.0,7,63.0
523253.0,2015.0,1.0,13,13.0
523253.0,2015.0,2.0,26,52.0
523253.0,2015.0,3.0,11,33.0
523253.0,2015.0,4.0,23,92.0
523253.0,2015.0,5.0,21,105.0
523253.0,2015.0,6.0,19,114.0
523253.0,2015.0,7.0,9,63.0
523253.0,2015.0,8.0,16,128.0
523253.0,2015.0,9.0,13,117.0
523253.0,2016.0,1.0,38,38.0
523253.0,2016.0,2.0,10,20.0
523253.0,2016.0,3.0,20,60.0
523253.0,2016.0,4.0,15,60.0
523253.0,2016.0,5.0,7,35.0
523253.0,2016.0,6.0,7,42.0
523253.0,2016.0,7.0,13,91.0
523253.0,2016.0,8.0,13,104.0
523253.0,2016.0,9.0,9,81.0
523253.0,2017.0,1.0,12,12.0
523253.0,2017.0,2.0,13,26.0
523253.0,2017.0,3.0,9,27.0
523253.0,2017.0,4.0,16,64.0
523253.0,2017.0,5.0,7,35.0
523253.0,2017.0,6.0,9,54.0
523253.0,2017.0,7.0,11,77.0
523253.0,2017.0,8.0,8,64.0
523253.0,2017.0,9.0,5,45.0
523253.0,2018.0,1.0,9,9.0
523253.0,2018.0,2.0,12,24.0
523253.0,2018.0,3.0,9,27.0
523253.0,2018.0,4.0,14,56.0
523253.0,2018.0,5.0,6,30.0
523253.0,2018.0,6.0,14,84.0
523253.0,2018.0,7.0,5,35.0
523253.0,2018.0,8.0,5,40.0
523253.0,2018.0,9.0,10,90.0
523260.0,2015.0,4.0,1,4.0
523989.0,2015.0,3.0,1,3.0
523989.0,2015.0,4.0,1,4.0
523989.0,2015.0,5.0,3,15.0
523989.0,2015.0,6.0,1,6.0
523989.0,2016.0,5.0,1,5.0
524968.0,2015.0,1.0,2,2.0
524968.0,2015.0,2.0,2,4.0
524968.0,2015.0,3.0,1,3.0
524968.0,2015.0,4.0,9,36.0
524968.0,2015.0,5.0,2,10.0
524968.0,2015.0,6.0,1,6.0
524968.0,2015.0,7.0,5,35.0
524968.0,2015.0,8.0,1,8.0
524968.0,2015.0,9.0,1,9.0
527038.0,2015.0,1.0,8,8.0
527038.0,2015.0,2.0,16,32.0
527038.0,2015.0,3.0,9,27.0
527038.0,2015.0,4.0,23,92.0
527038.0,2015.0,5.0,15,75.0
527038.0,2015.0,6.0,22,132.0
527038.0,2015.0,7.0,15,105.0
527038.0,2015.0,8.0,17,136.0
527038.0,2015.0,9.0,5,45.0
527038.0,2016.0,1.0,4,4.0
527038.0,2016.0,2.0,15,30.0
527038.0,2016.0,3.0,3,9.0
527038.0,2016.0,4.0,12,48.0
527038.0,2016.0,5.0,10,50.0
527038.0,2016.0,6.0,9,54.0
527038.0,2016.0,7.0,10,70.0
527038.0,2016.0,8.0,8,64.0
527038.0,2016.0,9.0,8,72.0
527038.0,2017.0,1.0,12,12.0
527038.0,2017.0,2.0,10,20.0
527038.0,2017.0,3.0,11,33.0
527038.0,2017.0,4.0,11,44.0
527038.0,2017.0,5.0,6,30.0
527038.0,2017.0,6.0,11,66.0
527038.0,2017.0,7.0,5,35.0
527038.0,2017.0,8.0,15,120.0
527038.0,2017.0,9.0,10,90.0
527038.0,2018.0,1.0,15,15.0
527038.0,2018.0,2.0,5,10.0
527038.0,2018.0,3.0,9,27.0
527038.0,2018.0,4.0,16,64.0
527038.0,2018.0,5.0,7,35.0
527038.0,2018.0,6.0,11,66.0
527038.0,2018.0,7.0,10,70.0
527038.0,2018.0,8.0,6,48.0
527038.0,2018.0,9.0,16,144.0
527043.0,2015.0,2.0,3,6.0
527043.0,2015.0,3.0,2,6.0
527043.0,2015.0,4.0,4,16.0
527043.0,2015.0,5.0,2,10.0
527043.0,2015.0,6.0,1,6.0
527043.0,2015.0,7.0,2,14.0
527043.0,2015.0,8.0,2,16.0
527043.0,2015.0,9.0,1,9.0
527043.0,2016.0,1.0,6,6.0
527043.0,2016.0,2.0,6,12.0
527043.0,2016.0,3.0,5,15.0
527043.0,2016.0,4.0,11,44.0
527043.0,2016.0,5.0,9,45.0
527043.0,2016.0,6.0,10,60.0
527043.0,2016.0,7.0,6,42.0
527043.0,2016.0,8.0,8,64.0
527043.0,2016.0,9.0,4,36.0
527043.0,2017.0,2.0,5,10.0
527043.0,2017.0,3.0,2,6.0
527043.0,2017.0,4.0,1,4.0
527043.0,2017.0,5.0,1,5.0
527043.0,2017.0,6.0,3,18.0
527043.0,2017.0,7.0,6,42.0
527043.0,2017.0,8.0,2,16.0
527043.0,2017.0,9.0,2,18.0
527043.0,2018.0,1.0,3,3.0
527043.0,2018.0,2.0,8,16.0
527043.0,2018.0,3.0,2,6.0
527043.0,2018.0,4.0,6,24.0
527043.0,2018.0,5.0,4,20.0
527043.0,2018.0,6.0,7,42.0
527043.0,2018.0,7.0,6,42.0
527043.0,2018.0,8.0,1,8.0
527043.0,2018.0,9.0,5,45.0
527048.0,2016.0,3.0,1,3.0
527049.0,2017.0,2.0,1,2.0
527049.0,2017.0,4.0,2,8.0
527049.0,2017.0,5.0,2,10.0
527049.0,2017.0,6.0,1,6.0
527049.0,2017.0,9.0,1,9.0
527054.0,2015.0,2.0,2,4.0
527054.0,2015.0,5.0,2,10.0
527054.0,2015.0,7.0,1,7.0
527054.0,2016.0,2.0,2,4.0
527054.0,2016.0,3.0,3,9.0
527054.0,2016.0,4.0,1,4.0
527054.0,2016.0,5.0,1,5.0
527054.0,2016.0,6.0,1,6.0
527054.0,2016.0,8.0,2,16.0
527054.0,2017.0,2.0,3,6.0
527054.0,2017.0,3.0,3,9.0
527054.0,2017.0,4.0,1,4.0
527054.0,2017.0,6.0,1,6.0
527054.0,2018.0,2.0,2,4.0
527054.0,2018.0,5.0,5,25.0
534606.0,2015.0,5.0,1,5.0
534606.0,2015.0,8.0,1,8.0
534606.0,2018.0,1.0,1,1.0
534606.0,2018.0,2.0,9,18.0
534606.0,2018.0,3.0,1,3.0
534606.0,2018.0,4.0,5,20.0
534606.0,2018.0,5.0,4,20.0
534606.0,2018.0,6.0,6,36.0
534606.0,2018.0,7.0,3,21.0
534606.0,2018.0,8.0,9,72.0
534606.0,2018.0,9.0,4,36.0
534627.0,2015.0,1.0,1,1.0
534627.0,2015.0,3.0,1,3.0
534627.0,2015.0,6.0,1,6.0
534627.0,2016.0,1.0,5,5.0
534627.0,2016.0,2.0,7,14.0
534627.0,2016.0,3.0,2,6.0
534627.0,2016.0,4.0,4,16.0
534627.0,2016.0,5.0,3,15.0
534627.0,2016.0,6.0,4,24.0
534627.0,2016.0,7.0,5,35.0
534627.0,2016.0,8.0,7,56.0
534627.0,2016.0,9.0,5,45.0
534947.0,2016.0,2.0,1,2.0
534947.0,2016.0,3.0,1,3.0
534947.0,2016.0,4.0,2,8.0
534947.0,2017.0,4.0,1,4.0
534947.0,2017.0,6.0,1,6.0
534947.0,2017.0,8.0,1,8.0
537953.0,2015.0,1.0,6,6.0
537953.0,2015.0,2.0,2,4.0
537953.0,2015.0,3.0,2,6.0
537953.0,2015.0,4.0,4,16.0
537953.0,2015.0,5.0,3,15.0
537953.0,2015.0,6.0,3,18.0
537953.0,2015.0,7.0,5,35.0
537953.0,2015.0,8.0,1,8.0
537953.0,2015.0,9.0,1,9.0
537953.0,2016.0,2.0,3,6.0
537953.0,2016.0,3.0,3,9.0
537953.0,2016.0,4.0,2,8.0
537953.0,2016.0,5.0,2,10.0
537953.0,2016.0,6.0,5,30.0
537953.0,2016.0,7.0,4,28.0
537953.0,2016.0,8.0,6,48.0
537953.0,2016.0,9.0,4,36.0
537953.0,2017.0,1.0,7,7.0
537953.0,2017.0,2.0,5,10.0
537953.0,2017.0,3.0,3,9.0
537953.0,2017.0,4.0,3,12.0
537953.0,2017.0,5.0,7,35.0
537953.0,2017.0,6.0,6,36.0
537953.0,2017.0,7.0,8,56.0
537953.0,2017.0,8.0,12,96.0
537953.0,2017.0,9.0,2,18.0
541608.0,2015.0,2.0,1,2.0
541608.0,2015.0,3.0,1,3.0
541608.0,2015.0,5.0,2,10.0
541608.0,2015.0,6.0,1,6.0
541608.0,2015.0,7.0,2,14.0
541608.0,2015.0,8.0,2,16.0
541608.0,2015.0,9.0,2,18.0
541608.0,2016.0,2.0,7,14.0
541608.0,2016.0,3.0,3,9.0
541608.0,2016.0,4.0,3,12.0
541608.0,2016.0,5.0,7,35.0
541608.0,2016.0,6.0,7,42.0
541608.0,2016.0,7.0,5,35.0
541608.0,2016.0,8.0,3,24.0
541608.0,2016.0,9.0,6,54.0
541640.0,2017.0,2.0,1,2.0
541640.0,2017.0,5.0,1,5.0
541645.0,2015.0,1.0,16,16.0
541645.0,2015.0,2.0,22,44.0
541645.0,2015.0,3.0,14,42.0
541645.0,2015.0,4.0,21,84.0
541645.0,2015.0,5.0,6,30.0
541645.0,2015.0,6.0,19,114.0
541645.0,2015.0,7.0,13,91.0
541645.0,2015.0,8.0,14,112.0
541645.0,2015.0,9.0,15,135.0
541645.0,2016.0,1.0,1,1.0
541645.0,2016.0,2.0,17,34.0
541645.0,2016.0,3.0,5,15.0
541645.0,2016.0,4.0,18,72.0
541645.0,2016.0,5.0,11,55.0
541645.0,2016.0,6.0,8,48.0
541645.0,2016.0,7.0,11,77.0
541645.0,2016.0,8.0,15,120.0
541645.0,2016.0,9.0,12,108.0
541645.0,2017.0,1.0,17,17.0
541645.0,2017.0,2.0,21,42.0
541645.0,2017.0,3.0,24,72.0
541645.0,2017.0,4.0,22,88.0
541645.0,2017.0,5.0,15,75.0
541645.0,2017.0,6.0,23,138.0
541645.0,2017.0,7.0,19,133.0
541645.0,2017.0,8.0,14,112.0
541645.0,2017.0,9.0,13,117.0
541645.0,2018.0,1.0,16,16.0
541645.0,2018.0,2.0,2,4.0
541645.0,2018.0,3.0,10,30.0
541645.0,2018.0,4.0,8,32.0
541645.0,2018.0,5.0,12,60.0
541645.0,2018.0,6.0,8,48.0
541645.0,2018.0,7.0,8,56.0
541645.0,2018.0,8.0,12,96.0
541645.0,2018.0,9.0,6,54.0
541650.0,2015.0,1.0,1,1.0
541650.0,2015.0,2.0,14,28.0
541650.0,2015.0,3.0,8,24.0
541650.0,2015.0,4.0,5,20.0
541650.0,2015.0,5.0,7,35.0
541650.0,2015.0,6.0,7,42.0
541650.0,2015.0,7.0,4,28.0
541650.0,2015.0,8.0,10,80.0
541650.0,2015.0,9.0,7,63.0
541650.0,2016.0,1.0,9,9.0
541650.0,2016.0,2.0,17,34.0
541650.0,2016.0,3.0,11,33.0
541650.0,2016.0,4.0,9,36.0
541650.0,2016.0,5.0,10,50.0
541650.0,2016.0,6.0,22,132.0
541650.0,2016.0,7.0,14,98.0
541650.0,2016.0,8.0,8,64.0
541650.0,2016.0,9.0,10,90.0
541650.0,2017.0,1.0,15,15.0
541650.0,2017.0,2.0,9,18.0
541650.0,2017.0,3.0,16,48.0
541650.0,2017.0,4.0,18,72.0
541650.0,2017.0,5.0,9,45.0
541650.0,2017.0,6.0,15,90.0
541650.0,2017.0,7.0,9,63.0
541650.0,2017.0,8.0,13,104.0
541650.0,2017.0,9.0,7,63.0
541650.0,2018.0,1.0,5,5.0
541650.0,2018.0,2.0,7,14.0
541650.0,2018.0,3.0,6,18.0
541650.0,2018.0,4.0,14,56.0
541650.0,2018.0,5.0,9,45.0
541650.0,2018.0,6.0,8,48.0
541650.0,2018.0,7.0,11,77.0
541650.0,2018.0,8.0,8,64.0
541650.0,2018.0,9.0,14,126.0
542194.0,2015.0,1.0,1,1.0
542194.0,2015.0,2.0,6,12.0
542194.0,2015.0,3.0,3,9.0
542194.0,2015.0,4.0,5,20.0
542194.0,2015.0,5.0,3,15.0
542194.0,2015.0,7.0,5,35.0
542194.0,2015.0,8.0,5,40.0
542194.0,2015.0,9.0,3,27.0
542194.0,2016.0,1.0,2,2.0
542194.0,2016.0,2.0,9,18.0
542194.0,2016.0,3.0,2,6.0
542194.0,2016.0,4.0,6,24.0
542194.0,2016.0,5.0,5,25.0
542194.0,2016.0,6.0,5,30.0
542194.0,2016.0,7.0,5,35.0
542194.0,2016.0,8.0,6,48.0
542194.0,2016.0,9.0,4,36.0
542194.0,2017.0,7.0,1,7.0
542208.0,2015.0,2.0,9,18.0
542208.0,2015.0,3.0,8,24.0
542208.0,2015.0,4.0,9,36.0
542208.0,2015.0,5.0,6,30.0
542208.0,2015.0,6.0,8,48.0
542208.0,2015.0,7.0,13,91.0
542208.0,2015.0,8.0,6,48.0
542208.0,2015.0,9.0,5,45.0
542208.0,2016.0,1.0,2,2.0
542208.0,2016.0,2.0,12,24.0
542208.0,2016.0,3.0,7,21.0
542208.0,2016.0,4.0,5,20.0
542208.0,2016.0,5.0,8,40.0
542208.0,2016.0,6.0,5,30.0
542208.0,2016.0,7.0,10,70.0
542208.0,2016.0,8.0,3,24.0
542208.0,2016.0,9.0,4,36.0
542208.0,2017.0,5.0,1,5.0
542208.0,2018.0,3.0,4,12.0
542208.0,2018.0,5.0,1,5.0
542208.0,2018.0,6.0,1,6.0
542208.0,2018.0,7.0,2,14.0
542208.0,2018.0,8.0,2,16.0
542255.0,2015.0,1.0,29,29.0
542255.0,2015.0,2.0,12,24.0
542255.0,2015.0,3.0,33,99.0
542255.0,2015.0,4.0,9,36.0
542255.0,2015.0,5.0,18,90.0
542255.0,2015.0,6.0,10,60.0
542255.0,2015.0,7.0,9,63.0
542255.0,2015.0,8.0,18,144.0
542255.0,2015.0,9.0,18,162.0
542255.0,2016.0,1.0,24,24.0
542255.0,2016.0,2.0,9,18.0
542255.0,2016.0,3.0,19,57.0
542255.0,2016.0,4.0,14,56.0
542255.0,2016.0,5.0,17,85.0
542255.0,2016.0,6.0,15,90.0
542255.0,2016.0,7.0,19,133.0
542255.0,2016.0,8.0,19,152.0
542255.0,2016.0,9.0,14,126.0
542255.0,2017.0,1.0,43,43.0
542255.0,2017.0,2.0,9,18.0
542255.0,2017.0,3.0,26,78.0
542255.0,2017.0,4.0,11,44.0
542255.0,2017.0,5.0,29,145.0
542255.0,2017.0,6.0,27,162.0
542255.0,2017.0,7.0,21,147.0
542255.0,2017.0,8.0,24,192.0
542255.0,2017.0,9.0,11,99.0
542255.0,2018.0,1.0,18,18.0
542255.0,2018.0,2.0,17,34.0
542255.0,2018.0,3.0,19,57.0
542255.0,2018.0,4.0,18,72.0
542255.0,2018.0,5.0,17,85.0
542255.0,2018.0,6.0,20,120.0
542255.0,2018.0,7.0,23,161.0
542255.0,2018.0,8.0,14,112.0
542255.0,2018.0,9.0,12,108.0
542303.0,2015.0,1.0,14,14.0
542303.0,2015.0,2.0,22,44.0
542303.0,2015.0,3.0,4,12.0
542303.0,2015.0,4.0,22,88.0
542303.0,2015.0,5.0,10,50.0
542303.0,2015.0,6.0,10,60.0
542303.0,2015.0,7.0,12,84.0
542303.0,2015.0,8.0,9,72.0
542303.0,2015.0,9.0,14,126.0
542303.0,2016.0,1.0,19,19.0
542303.0,2016.0,2.0,21,42.0
542303.0,2016.0,3.0,16,48.0
542303.0,2016.0,4.0,16,64.0
542303.0,2016.0,5.0,10,50.0
542303.0,2016.0,6.0,23,138.0
542303.0,2016.0,7.0,15,105.0
542303.0,2016.0,8.0,17,136.0
542303.0,2016.0,9.0,11,99.0
542303.0,2017.0,1.0,29,29.0
542303.0,2017.0,2.0,19,38.0
542303.0,2017.0,3.0,21,63.0
542303.0,2017.0,4.0,31,124.0
542303.0,2017.0,5.0,24,120.0
542303.0,2017.0,6.0,17,102.0
542303.0,2017.0,7.0,20,140.0
542303.0,2017.0,8.0,18,144.0
542303.0,2017.0,9.0,9,81.0
542303.0,2018.0,1.0,22,22.0
542303.0,2018.0,2.0,22,44.0
542303.0,2018.0,3.0,22,66.0
542303.0,2018.0,4.0,19,76.0
542303.0,2018.0,5.0,19,95.0
542303.0,2018.0,6.0,22,132.0
542303.0,2018.0,7.0,15,105.0
542303.0,2018.0,8.0,9,72.0
542303.0,2018.0,9.0,10,90.0
542340.0,2015.0,1.0,1,1.0
542340.0,2015.0,2.0,3,6.0
542340.0,2015.0,3.0,1,3.0
542340.0,2015.0,4.0,4,16.0
542340.0,2015.0,5.0,4,20.0
542340.0,2015.0,6.0,4,24.0
542340.0,2015.0,7.0,6,42.0
542340.0,2015.0,8.0,7,56.0
542340.0,2015.0,9.0,2,18.0
542340.0,2016.0,1.0,34,34.0
542340.0,2016.0,2.0,11,22.0
542340.0,2016.0,3.0,29,87.0
542340.0,2016.0,4.0,15,60.0
542340.0,2016.0,5.0,18,90.0
542340.0,2016.0,6.0,21,126.0
542340.0,2016.0,7.0,16,112.0
542340.0,2016.0,8.0,10,80.0
542340.0,2016.0,9.0,10,90.0
542340.0,2017.0,1.0,15,15.0
542340.0,2017.0,2.0,6,12.0
542340.0,2017.0,3.0,13,39.0
542340.0,2017.0,4.0,6,24.0
542340.0,2017.0,5.0,17,85.0
542340.0,2017.0,6.0,12,72.0
542340.0,2017.0,7.0,9,63.0
542340.0,2017.0,8.0,11,88.0
542340.0,2017.0,9.0,7,63.0
542340.0,2018.0,1.0,13,13.0
542340.0,2018.0,2.0,11,22.0
542340.0,2018.0,3.0,16,48.0
542340.0,2018.0,4.0,15,60.0
542340.0,2018.0,5.0,13,65.0
542340.0,2018.0,6.0,9,54.0
542340.0,2018.0,7.0,19,133.0
542340.0,2018.0,8.0,14,112.0
542340.0,2018.0,9.0,10,90.0
542364.0,2016.0,1.0,4,4.0
542364.0,2016.0,2.0,5,10.0
542364.0,2016.0,3.0,5,15.0
542364.0,2016.0,4.0,3,12.0
542364.0,2016.0,5.0,5,25.0
542364.0,2016.0,6.0,4,24.0
542364.0,2016.0,7.0,5,35.0
542364.0,2016.0,8.0,7,56.0
542364.0,2016.0,9.0,5,45.0
542364.0,2018.0,1.0,2,2.0
542364.0,2018.0,2.0,1,2.0
542364.0,2018.0,3.0,1,3.0
542364.0,2018.0,4.0,4,16.0
542364.0,2018.0,5.0,9,45.0
542364.0,2018.0,6.0,4,24.0
542364.0,2018.0,7.0,5,35.0
542364.0,2018.0,8.0,3,24.0
542364.0,2018.0,9.0,2,18.0
542436.0,2015.0,1.0,2,2.0
542436.0,2015.0,2.0,1,2.0
542436.0,2015.0,4.0,2,8.0
542436.0,2015.0,5.0,3,15.0
542436.0,2015.0,6.0,2,12.0
542436.0,2015.0,7.0,2,14.0
542436.0,2015.0,8.0,1,8.0
542436.0,2016.0,1.0,4,4.0
542436.0,2016.0,2.0,2,4.0
542436.0,2016.0,3.0,7,21.0
542436.0,2016.0,4.0,3,12.0
542436.0,2016.0,5.0,4,20.0
542436.0,2016.0,6.0,6,36.0
542436.0,2016.0,7.0,5,35.0
542436.0,2016.0,8.0,6,48.0
542436.0,2016.0,9.0,9,81.0
542454.0,2015.0,1.0,4,4.0
542454.0,2015.0,2.0,6,12.0
542454.0,2015.0,3.0,13,39.0
542454.0,2015.0,4.0,5,20.0
542454.0,2015.0,5.0,8,40.0
542454.0,2015.0,6.0,4,24.0
542454.0,2015.0,7.0,6,42.0
542454.0,2015.0,8.0,6,48.0
542454.0,2015.0,9.0,3,27.0
542454.0,2016.0,1.0,4,4.0
542454.0,2016.0,2.0,4,8.0
542454.0,2016.0,3.0,12,36.0
542454.0,2016.0,4.0,4,16.0
542454.0,2016.0,5.0,9,45.0
542454.0,2016.0,6.0,3,18.0
542454.0,2016.0,7.0,6,42.0
542454.0,2016.0,8.0,7,56.0
542454.0,2016.0,9.0,6,54.0
542454.0,2017.0,2.0,6,12.0
542454.0,2017.0,3.0,2,6.0
542454.0,2017.0,4.0,3,12.0
542454.0,2017.0,5.0,5,25.0
542454.0,2017.0,6.0,1,6.0
542454.0,2017.0,7.0,6,42.0
542454.0,2017.0,8.0,9,72.0
542454.0,2017.0,9.0,2,18.0
542454.0,2018.0,7.0,2,14.0
542454.0,2018.0,8.0,1,8.0
542454.0,2018.0,9.0,1,9.0
542455.0,2015.0,3.0,4,12.0
542455.0,2015.0,4.0,5,20.0
542455.0,2015.0,5.0,2,10.0
542455.0,2015.0,6.0,2,12.0
542455.0,2015.0,7.0,2,14.0
542455.0,2015.0,8.0,1,8.0
542455.0,2016.0,1.0,4,4.0
542455.0,2016.0,2.0,12,24.0
542455.0,2016.0,3.0,1,3.0
542455.0,2016.0,4.0,10,40.0
542455.0,2016.0,5.0,3,15.0
542455.0,2016.0,6.0,4,24.0
542455.0,2016.0,7.0,1,7.0
542455.0,2016.0,8.0,3,24.0
542455.0,2016.0,9.0,2,18.0
542513.0,2015.0,3.0,1,3.0
542513.0,2015.0,5.0,3,15.0
542513.0,2015.0,7.0,1,7.0
542513.0,2015.0,8.0,1,8.0
